Link,Topic,Card Title,Tags,Date,Card Text
/news/item/1168106/,psut,В Чебоксарах в отношении железнодорожника возбуждено уголовное дело  по факту получения взятки за незаконные действия,[],16 Марта 2021,"Приволжским следственным управлением на транспорте СК России возбуждено уголовное дело в отношении старшего осмотрщика вагонного депо Юдино Горьковской железной дороги (ОАО «РЖД»).  Железнодорожник подозревается в совершении преступления, предусмотренного ч. 3 ст. 290 УК РФ (получение взятки за незаконные действия).
По версии следствия, подозреваемый в 2016 году получил от представителя коммерческой организации незаконное денежное вознаграждение в размере 29 000 рублей, в качестве взятки за сокрытие сведений о выявленных им нарушениях в ходе осмотра вагонов на станции Чебоксары.
Преступление было выявлено сотрудниками УТ МВД России по ПФО.
Ведется следствие, решается вопрос об избрании подозреваемому меры пресечения, выполняется комплекс следственных действий и оперативных мероприятий, направленных на установление всех обстоятельств уголовного дела.
Следователи устанавливают другие эпизоды преступной деятельности подозреваемого.
С целью недопущения повторения подобных случаев в адрес руководства железнодорожной организации готовится представление об устранении обстоятельств, способствующих совершению подобных преступлений и усилении ведомственного контроля за работой подчиненных. 
Расследование уголовного дела находится на контроле руководства Следственного управления.  
 
Новость в инстаграм"
/news/item/1176739/,psut,"В Татарстане в отношении начальника вагонного участка Казань, Горьковского филиала АО «Федеральная пассажирская компания» возбуждено уголовное дело по факту коммерческого подкупа в крупном размере",[],26 Января 2021,"Приволжским следственным управлением на транспорте СК России возбуждено уголовное дело в начальника вагонного участка Казань, Горьковского филиала АО «Федеральная пассажирская компания» Дмитрий Копейкина.  Железнодорожник подозревается в совершении преступления, предусмотренного п. «г» ч. 7 ст. 204 УК РФ (коммерческий подкуп в крупном размере).
По версии следствия, подозреваемый 01.11.2017, незаконно получил 300 000 рублей в качестве коммерческого подкупа от исполнительного директора ООО «НПО «Термо-Альянс» за организацию подписания исполнительной документации по выполнению работ по реконструкции котельной в ЛВЧ-13.
Подозреваемый свою вину признал полностью и стал сотрудничать со следствием.
Преступление было выявлено в результате проведения ряда оперативно - розыскных мероприятий сотрудниками подразделений по борьбе с экономическими преступлениями УТ МВД России по ПФО.
Ведется следствие, выполняется комплекс следственных действий и оперативных мероприятий, направленных на установление всех обстоятельств уголовного дела. Подозреваемый задержан, решается вопрос об избрании меры пресечения.
Следователи устанавливают другие эпизоды преступной деятельности подозреваемого.
С целью недопущения повторения подобных случаев в адрес руководства железнодорожной организации готовится представление об устранении обстоятельств, способствующих совершению подобных преступлений и усилении ведомственного контроля за работой подчиненных. 
Расследование уголовного дела находится на контроле руководства Следственного управления.  
Новость в инстаграм"
/news/item/1329486/,psut,В Нижнем Новгороде в отношении преподавателя транспортного ВУЗА возбуждено уголовное дело по факту получения взятки,[],30 Декабря 2020,"Приволжским следственным управлением на транспорте СК России возбуждено уголовное дело в отношении заведующего кафедрой уголовно-правовых дисциплин Волжского государственного университета водного транспорта.  Преподаватель подозревается в совершении преступления, предусмотренного ч. 3 ст. 290 УК РФ (получение взятки за незаконные действия).
 
По версии следствия, днем 04.04.2019 заведующий кафедрой получил от студента факультета экономики, управления и права взятку в сумме 30000 рублей за незаконные действия – изготовление от его имени дипломной работы и последующее ее рецензирование.
 
Преступления были выявлены в результате оперативно - розыскных мероприятий сотрудниками УФСБ России по Нижегородской области и УТ МВД России по ПФО.
Ведется следствие, решается вопрос об избрании подозреваемому меры пресечения, выполняется комплекс следственных действий и оперативных мероприятий, направленных на установление всех обстоятельств уголовного дела.
По закону совершение указанного преступления наказывается штрафом в размере от пятисот тысяч до двух миллионов рублей, или в размере заработной платы или иного дохода осужденного за период от шести месяцев до двух лет, или в размере от сорокакратной до семидесятикратной суммы взятки с лишением права занимать определенные должности или заниматься определенной деятельностью на срок до пяти лет либо лишением свободы на срок от трех до восьми лет со штрафом в размере до сорокакратной суммы взятки или без такового и с лишением права занимать определенные должности или заниматься определенной деятельностью на срок до пяти лет или без такового.
С целью недопущения повторения подобных случаев в адрес руководства высшего учебного заведения готовится представление об устранении обстоятельств, способствующих совершению подобных преступлений и усилении ведомственного контроля за работой подчиненных. 
Расследование уголовного дела находится на контроле руководства Следственного управления.

ВИДЕО ПРЕСТУПЛЕНИЯ"
/news/item/1149737/,psut,В Татарстане в отношении заместителя начальника  железнодорожной станции «Юдино» возбужден ряд уголовных дел  по фактам получения взяток,[],01 Июня 2020,"Приволжским следственным управлением на транспорте СК России возбуждено два уголовных дела в отношении заместителя начальника железнодорожной станции «Юдино» 43 – летнего Евгения Осина.  Железнодорожник подозревается в совершении преступлений, предусмотренных ч. 3 ст. 290 УК РФ (получение взятки за незаконные действия).
По версии следствия, подозреваемый в январе 2017 года получил от представителей коммерческих фирм денежные средства в качестве взятки за незаконные действия в пользу взяткодателей, выражающихся в сокрытии фактов нарушений правил транспортной безопасности и правил технической эксплуатации железнодорожного транспорта и выполнение иных действий.
Подозреваемый свою вину признал полностью и стал сотрудничать со следствием.
Преступления были выявлены в результате проведения ряда оперативно - розыскных мероприятий сотрудниками подразделений по борьбе с экономическими преступлениями УТ МВД России по ПФО.
Ведется следствие, решается вопрос об избрании подозреваемой конкретной меры пресечения, выполняется комплекс следственных действий и оперативных мероприятий, направленных на установление всех обстоятельств уголовного дела. Подозреваемый задержан, решается вопрос об избрании меры пресечения.
Следователи устанавливают другие эпизоды преступной деятельности подозреваемого. По оперативной информации количество аналогичных преступлений исчисляется десятками.
С целью недопущения повторения подобных случаев в адрес руководства железнодорожной организации готовится представление об устранении обстоятельств, способствующих совершению подобных преступлений и усилении ведомственного контроля за работой подчиненных. 
Расследование уголовного дела находится на контроле руководства Следственного управления."
/news/item/1156891/,psut,В Татарстане направлено в суд уголовное дело в отношении начальника железнодорожной станции «Вятские Поляны» по факту получения взятки в крупном размере,[],08 Мая 2020,"Следственными органами Приволжского следственного управления на транспорте Следственного комитета Российской Федерации завершено расследование уголовного дела в отношении начальника железнодорожной станции «Вятские Поляны» 30 – летнего Владимира Г.  Железнодорожник подозревается в совершении преступления, предусмотренного ч. 2 ст. 290 УК РФ и п. «в» ч. 5 ст. 290 УК РФ (получение взятки в значительном и в крупном размере).
По версии следствия, обвиняемый в период времени с августа 2016 года по март 2017 получил от представителей коммерческих фирм денежные средства в размере более 400.000 рублей в качестве взяток за ускоренную подачу и уборку вагонов, а также общее покровительство.
Обвиняемый свою вину признал полностью и сотрудничал со следствием.
Преступление было выявлено в результате проведения совместных оперативно - розыскных мероприятий сотрудниками УФСБ России по Республики Татарстан и подразделения по борьбе с экономическими преступлениями УТ МВД России по ПФО.
Совершение указанного преступления наказывается штрафом в размере от двух до четырех миллионов рублей или в размере заработной платы или иного дохода осужденного за период от двух до четырех лет, или в размере от семидесятикратной до девяностократной суммы взятки с лишением права занимать определенные должности или заниматься определенной деятельностью на срок до десяти лет либо лишением свободы на срок от семи до двенадцати лет со штрафом в размере до шестидесятикратной суммы взятки или без такового и с лишением права занимать определенные должности или заниматься определенной деятельностью на срок до десяти лет или без такового.
С целью недопущения повторения подобных случаев в адрес руководства железнодорожной организации готовится представление об устранении обстоятельств, способствующих совершению подобных преступлений и усилении ведомственного контроля за работой подчиненных. 
 
Инстаграм"
/news/item/1169144/,psut,"В Уфе за получение взятки бывший начальник железнодорожной станции ""Бензин"" приговорен к 5 годам лишения свободы",[],22 Апреля 2020,"Суд признал доказательства собранные Приволжсим следственным управлением на транспорте СК РФ достаточными для вынечения приговора по уголовному делу в отношении бывшего начальника з железнодорожных станций ""Бензин"" Башкортостана Ульфата Закирзянова. Бывший железнодорожник признан виновным в совершении преступления, предусмотренного ч. 2 ст. 290 УК РФ (получение взятки в значительном размере).
Судом и следствием установлено, что начальник железнодорожной станции, используя своё служебное положение, 2 августа 2016 г. получил взятку в размере 100 тыс. рублей от представителя коммерческой организации. За незаконное вознаграждение он обещал обеспечить своевременную подачу и отправление вагонов с грузами фирмы – взяткодателя и обеспечить общее покровительство в процедурах, связанных с их пропуском через железнодорожную станцию. Злоумышленник задержан правоохранительными органами в своем рабочем кабинете сразу же после получения взятки.
Суд назначил Закирзянову наказание в виде 5 лет лишения свободы в исправительной колонии общего режима. Кроме того, он приговорен к штрафу в размере 3 млн рублей и лишен на 3 года права занимать руководящие должности в муниципальных и государственных учреждениях, компаниях и предприятиях.
Осужденный взят под стражу в зале суда.
Приговор в законную силу не вступил."
/news/item/1527153/,psut,В Нижнем Новгороде направлено в суд уголовное дело в отношении двух бывших сотрудников тылового обеспечения Нижегородской таможни по факту растраты и получения взятки,[],21 Апреля 2020,"Следственными органами Приволжского следственного управления на транспорте Следственного комитета Российской Федерации завершено расследование уголовного дела в отношении двух бывших сотрудников тылового обеспечения Нижегородской таможни по ч. 3 ст. 160 УК РФ и п. «а» ч.5 ст. 290 УК РФ (растрата, то есть хищение чужого имущества, принадлежащего Нижегородской таможне, с использованием своего служебного положения, а также получение взятки в виде денег).
По версии следствия, двое сотрудников тылового обеспечения Нижегородской таможни на систематической основе осуществляли хищение имущества таможенного органа, а также получили взятку за сокрытие факта поставки в таможню по государственному контракту некачественной продукции.
Преступление было выявлено в результате проведения оперативно - розыскных мероприятий сотрудниками службы противодействия коррупции Нижегородской таможни и УФСБ России по Нижегородской области.
Следователями и криминалистами Приволжского следственного управления на транспорте СК России собрана необходимая доказательная база, и уголовное дело направлено в Канавинский районный суд для рассмотрения по существу.
С целью недопущения повторения подобных случаев в адрес руководства Нижегородской таможни направлено представление об устранении обстоятельств, способствующих совершению подобных преступлений, и усилении ведомственного контроля за работой подчиненных."
/news/item/1236692/,psut,Вынесен приговор заместителю начальника железнодорожной станции Юдино за получение взяток за сокрытие фактов перегруза вагонов и нарушения порядка их загрузки,[],26 Марта 2020,"Собранные следственными органами Приволжского следственного управления на транспорте Следственного комитета Российской Федерации доказательства признаны судом достаточными для постановления приговора в отношении бывшего заместителя начальника железнодорожной станции Юдино. Железнодорожник Кировским районным судом Республики Татарстан признан виновным в совершении преступлений, предусмотренных ч. 3 ст. 290 (8 эпизодов), ч. 1 ст. 291.2 (2 эпизода) УК РФ.
Следствием и судом установлено, что осужденный осуществляя организационно-распорядительные функции на станции Юдино, неоднократно получало денежные средства от представителей коммерческих организаций, осуществляющих железнодорожные перевозки через станцию Юдино. За незаконное вознаграждение железнодорожник скрывал многочисленные факты перегрузов подвижного состава, а также иных нарушений порядка загрузки вагонов в целях уменьшения затрат организаций-грузоотправителей на устранение этих нарушений и уплату штрафных санкций.
В ходе предварительного следствия злоумышленник признал вину в инкриминируемых преступлениях, заключил досудебное соглашение о сотрудничестве.
Рассматривая уголовное дело, суд с учетом всех смягчающих вину подсудимого обстоятельств, в том числе наличие у него на иждивении несовершеннолетнего ребенка и престарелых родителей, являющихся инвалидами первой группы, назначил осужденному наказание в виде 4 лет лишения свободы условно, с испытательным сроком 3 года, а также штраф в размере 200 тысяч рублей.
С целью недопущения повторения подобных случаев в адрес руководства железной дороги внесено представление об устранении обстоятельств, способствующих совершению подобных преступлений, и усилении ведомственного контроля за работой подчиненных."
/news/item/1558551/,psut,В Нижнем Новгороде в отношении профессора филиала Самарского государственного университета путей сообщения возбуждено уголовное дело по факту получения взятки в 50 тысяч рублей,[],18 Марта 2020,"Приволжским следственным управлением на транспорте СК России в отношении профессора кафедры общеобразовательных дисциплин филиала федерального государственного образовательного учреждения высшего образования «Самарский государственный университет путей сообщения» в г. Нижнем Новгороде возбуждено уголовное дело по факту получения взятки. Профессор подозревается в совершении преступления, предусмотренного ч. 3 ст. 290 УК РФ, т.е. получение лично должностным лицом взятки в виде денег за совершение незаконного действия, входящего в его служебные полномочия, в пользу взяткодателя.
Следствием установлено, что днем 15.04.2021 подозреваемый получил от старосты группы заочной формы обучения 50 000 рублей за проставление зачета в зачетные книжки и ведомость по дисциплине «Организация доступной среды» студентам группы заочной формы обучения, без фактической проверки их знаний.
Преступление было выявлено сотрудниками УФСБ России по Нижегородской области и УТ МВД России по ПФО.
Преподаватель задержан, в ближайшее время будет решен вопрос об избрании ему меры пресечения. Выполняется комплекс следственных действий и оперативных мероприятий, направленных на установление всех обстоятельств уголовного дела, в том числе проверяется деятельность подозреваемого на наличие других эпизодов преступной деятельности.
С целью недопущения повторения подобных случаев в адрес контролирующих ведомств готовится представление об устранении обстоятельств, способствующих совершению подобных преступлений, и усилении ведомственного контроля за работой преподавательского состава."
/news/item/1727684/,psut,В Казани завершено расследование уголовного дела по факту покушения на дачу взятки в крупном размере сотруднику таможни,"['взятка', 'деньги', 'таможенник таможня']",13 Февраля 2020,"Следственными органами Центрального межрегионального следственного управления на транспорте Следственного комитета Российской Федерации завершено расследование уголовного дела в отношении иностранного гражданина, пытавшегося дать взятку сотруднику таможни.  Действия обвиняемого квалифицированы следствием по ч. 3 ст. 30, п. «б» ч. 4 ст. 291 УК РФ – покушение на дачу взятки должностному лицу в крупном размере.
По версии следствия вечером 31.08.2022, находясь в зоне таможенного контроля терминала №1 «Международного аэропорта Казань», иностранный гражданин пытался дать взятку в размере 10 000 долларов США должностному лицу – заместителю начальника отдела таможенного оформления и таможенного контроля №1 таможенного поста «Аэропорт Казань», за незаконное бездействие, заключавшееся в сокрытии факта совершенного обвиняемым административного правонарушения, и несоставлении протокола об административном правонарушении. После попытки передачи денег взяткодатель был задержан на месте происшествия сотрудниками службы противодействия коррупции Татарстанской таможни и Казанского линейного управления МВД России на транспорте.
В настоящее время уголовное дело с утвержденным Татарской транспортной прокуратурой обвинительным заключением направлено в Лаишевский районный суд Республики Татарстан.
С целью недопущения повторения подобных случаев в адрес контролирующих органов направлено представление об устранении обстоятельств, способствующих совершению подобных преступлений."
/news/item/1838748/,psut,"В Татарстане возбуждено уголовное дело в отношении капитана судна, пытавшегося дать взятку сотруднику полиции","['взятка', 'капитан', 'маломерное судно']",26 Ноября 2019,"Центральным межрегиональным следственным управлением на транспорте СК России в отношении 42-летнего капитана теплохода возбуждено уголовное дело по признакам преступления, предусмотренного ч. 3 ст. 30, ч. 3 ст. 291 УК РФ (покушение на дачу взятки).По предварительным данным, 13 ноября 2023 года капитан теплохода «Тибет», находясь в состоянии алкогольного опьянения, посадил свое судно с двумя буксируемыми баржами на мель на 1304 км реки Волга в Кировском районе г. Казани. С целью избежать административной ответственности он попытался передать в качестве взятки 20 тысяч рублей сотруднику транспортной полиции за непрохождение медицинского освидетельствования на состояние опьянения.Сотрудник полиции от получения взятки отказался, сообщив о поступлении коррупционного предложения руководству, и пресёк противоправные действия капитана.По уголовному делу выполняется комплекс следственных действий, направленных на установление всех обстоятельств совершенного преступления.С целью недопущения повторения подобных случаев в адрес руководства контрольных ведомств будет направлено представление об устранении обстоятельств, способствующих совершению подобных преступлений, и усилении контроля за осуществлением речных перевозок."
/news/item/1143379/,psut,В Нижнем Новгороде возбуждено уголовное дело по факту совершения мошеннических действий начальником отдела полиции в речном порту,[],22 Ноября 2019,"Приволжским следственным управлением на транспорте СК России возбуждено уголовное дело по ч. 3 ст. 30 ч. 4 ст. 159 УК РФ (покушение на совершения мошенничества, совершенное лицом с использованием своего служебного положения, а равно в крупном размере ) в отношении начальника линейного отдела полиции в порту Нижний Новгород Нижегородского линейного управления МВД России на транспорте.
По версии следствия, подозреваемый в начале ноября 2015 года используя свои служебные полномочия, организовал проведение проверки в порядке 144-145 УПК РФ в отношении руководителя одной из транспортных организаций и потребовал передать ему 2 000 000 рублей за прекращение проверки, хотя решение об отказе в возбуждении уголовного дела уже было принято.
Полицейский был задержан с поличным при получении денег сотрудниками УФСБ РФ по Нижегородской области в ходе проведения оперативно - розыскных мероприятий. Решается вопрос об избрании меры пресечения.
Ведется следствие, выполняется комплекс следственных действий и оперативных мероприятий, направленных на установление всех обстоятельств дела."
/news/item/1727020/,psut,В Пермском крае в отношении сотрудника таможни возбуждено уголовное дело по факту получения взятки в значительном размере.,"['взятка', 'коррупция', 'таможенник таможня']",19 Ноября 2019,"Центральным межрегиональным следственным управлением на транспорте СК России в отношении таможенного инспектора Пермской таможни возбуждено уголовное дело по факту получения взятки в значительном размере. Его действия квалифицированы по ч. 2 ст. 290 УК РФ.
Следствием установлено, что сотрудник таможни в период с 01 марта 2019 года по 31 декабря 2021 года получил взятку в размере не менее 63 500 рублей. За указанную сумму подозреваемый в приоритетном порядке ставил отметки на транспортных документах, свидетельствующих о выпуске товаров, заверял их подписью и оттиском личной номерной печати.
Преступная деятельность таможенника была выявлена совместно сотрудниками УФСБ России по Пермскому краю, отделом по противодействию коррупции Пермской таможни и Управлением экономической безопасности и противодействия коррупции ГУ МВД России по Пермскому краю в результате проведения оперативно-розыскных мероприятий.
Выполняется комплекс следственных действий и оперативных мероприятий, направленных на установление всех обстоятельств уголовного дела. В отношении подозреваемого избрана мера пресечения в виде подписки о невыезде и надлежащем поведении.
С целью недопущения повторения подобных случаев в адрес руководства таможни готовится представление об устранении обстоятельств, способствующих совершению подобных преступлений, и усилении ведомственного контроля за работой подчиненных."
/news/item/1717082/,psut,Работник предприятия транспорта осужден за получение взятки и злоупотребление должностными полномочиями,['транспорт'],15 Ноября 2019,"Сургутский городской суд Ханты-Мансийского автономного округа – Югры вынес приговор в отношении 64-летнего местного жителя. Он признан виновным в совершении преступлений, предусмотренных п. «в» ч. 5 ст. 290 и ч. 1 ст. 285 УК РФ (получение должностным лицом взятки и злоупотребление должностными полномочиями).
Следствием и судом установлено, что в августе 2017 г. бывший начальник Путевой машинной станции Свердловской дирекции по ремонту пути получил от представителя одной из коммерческих организации денежное вознаграждение в общей сумме 900 тыс. рублей за работы по капитальному ремонту железнодорожного пути на ст. Промышленная в Сургутском районе ХМАО-Югры. Ремонтные работы выполнялись в интересах данной компании с использованием ресурсов возглавляемой осужденным Путевой машинной станции, что повлекло для ОАО «РЖД» затраты в сумме более 437 тыс. рублей.
Следователями Центрального МСУТ СК России было проведено полное и всестороннее расследование преступлений, собраны все необходимые доказательства, проведен ряд экспертиз, после чего материалы уголовного дела направлены в суд для рассмотрения по существу. 
Суд признал мужчину виновным и назначил наказание в виде штрафа в размере 3 025 000 рублей. Этим же приговором суд сохранил арест, ранее наложенный на автомобиль осужденного."
/news/item/1864288/,psut,В Уфе в отношении бывшего преподавателя транспортного университета возбуждены уголовные дела по фактам получения взяток,"['взятка', 'коррупция']",29 Октября 2019,"Центральным межрегиональным следственным управлением на транспорте СК России в отношении бывшего преподавателя Уфимского филиала одного из высших учебных заведений возбуждено 16 уголовных дел по признакам преступлений, предусмотренных ч. 3 ст. 290 УК РФ (получение взятки за незаконные действия).По предварительным данным, подозреваемый в 2020 и 2021 годах получил от студентов университета взятки в сумме от 15 до 20 тысяч рублей за написание положительных отзывов на их дипломные работы и дальнейшее содействие в получении положительных оценок на государственной итоговой аттестации при защите дипломных проектов.Вследствие преступных действий подозреваемого, не получившие надлежащий уровень теоретических знаний лица могли быть допущены к работе железнодорожного транспорта, что в свою очередь могло негативно повлиять на уровень его безопасности.Преступления выявлены в результате проведения оперативно - розыскных мероприятий сотрудниками УТ МВД России по ПФО.Выполняется комплекс следственных действий и оперативных мероприятий, направленных на установление всех обстоятельств преступлений. В ходе следствия также будет дана правовая оценка действиям взяткодателей.С целью недопущения подобных случаев в адрес контролирующих ведомств и руководства университета внесены представления об устранении обстоятельств, способствующих совершению преступлений, и усилении ведомственного контроля за работой преподавательского состава."
