Link,Topic,Card Title,Tags,Date,Card Text
/news/item/1443218/,zapsib-sut,Главный инженер сервисного локомотивного депо «Барнаул» - филиала «Западно-Сибирский» ООО «ЛокоТех-Сервис» предстанет перед судом за совершение коммерческого подкупа,[],04 Июля 2022,"Барнаульским следственным отделом на транспорте  Западно-Сибирского СУТ СК России завершено расследование уголовного дела в отношении главного инженера сервисного локомотивного депо «Барнаул» - филиала «Западно-Сибирский» ООО «ЛокоТех-Сервис», который получил коммерческий подкуп «откат» в размере 20 000 рублей от генерального директора одного из ООО Алтайского края за способствование заключению договора на оказание услуг по сбору, транспортированию и обезвреживанию отходов. Он обвиняется в получении коммерческого подкупа (ч. 5 ст. 204 УК РФ).
По версии следствия в сентябре 2017 года главный инженер сервисного локомотивного депо «Барнаул» - филиала «Западно-Сибирский» ООО «ЛокоТех-Сервис» в ходе встречи с генеральным директором одного из ООО выдвинул условия, на которых депо заключит с ООО договор на оказание ими услуг по сбору, транспортированию и обезвреживанию грунта, загрязненного нефтепродуктами. Согласно его условиям генеральному директору необходимо было завысить стоимость оказываемых услуг и указать в договоре сумму 376 430 рублей за вывоз 20 тонн соответствующего грунта.
При этом за его способствование заключению данного договора генеральному директору ООО, после исполнения в полном объеме его условий и получения расчета, надлежало перевести на банковский счет главного инженера 20 000 рублей в качестве коммерческого подкупа, что и было сделано.
Преступная деятельность обвиняемого пресечена сотрудниками отдела экономической безопасности и противодействия коррупции Алтайского линейного управления МВД России.
В настоящее время уголовное дело с утвержденным Барнаульским транспортным прокурором обвинительным заключением направлено в суд для рассмотрения по существу."
/news/item/1554349/,zapsib-sut,В Омске возбуждено уголовное дело в отношении сотрудника ОАО «РЖД» по факту получения взяток,"['взятка', 'деньги', 'коррупция']",04 Июля 2022,"Омскимследственным отделом на транспорте Западно-Сибирского следственного управления на транспорте СК России возбуждено уголовное дело в отношении бригадира Омской механизированной дистанции погрузочно-разгрузочных работ и коммерческих операций Западно-Сибирской дирекции по управлению терминально-складским комплексом Центральной дирекции по управлению терминально-складским комплексом - филиала ОАО «РЖД» по факту совершения им коррупционного преступления, предусмотренного п. «б, в» ч. 5 ст. 290 УК РФ.
Предварительно установлено, что подозреваемый, обладая организационно - распорядительными и административно - хозяйственными функциями, при исполнении своих должностных обязанностей, выдвинул требование представителю коммерческой организации о систематической передаче ему взяток за общее попустительство и использование иных возможностей занимаемой им должности при осуществлении коммерческой деятельности на территории производственно-коммерческого участка станции «Омск-Восточный». При этом подозреваемый высказал представителю коммерческой организации угрозы совершить действия, связанные с его служебным положением, которые могут причинить вред коммерческой деятельности его организации. Представитель коммерческой организации согласился с требованиями подозреваемого и в течение декабря 2015 года по  февраль 2021 года систематически передавал ему взятки. Общий размер взяток составил более 200 тыс. рублей.
В рамках оперативно-розыскных мероприятий, проводимых  сотрудниками Омского линейного управления МВД России, преступная деятельность подозреваемого была пресечена.
В настоящее время проводятся следственные действия, направленные на установление всех обстоятельств совершенного преступления. Расследование уголовного дела продолжается."
/news/item/1633919/,zapsib-sut,В Республике Бурятия вынесен приговор в отношении должностных лиц эксплуатационного вагонного депо Северобайкальск за совершение ими коррупционного преступления,"['взятка', 'деньги', 'коррупция']",29 Июня 2022,"Собранные вторым отделом по расследованию особо важных дел Восточного межрегионального СУТ СК России доказательства судом признаны достаточными для вынесения обвинительного приговора в отношении двух должностных лиц эксплуатационного вагонного депо Северобайкальск. Они признаны виновными в совершении преступления, предусмотренного п. п. «а, в» ч. 5 ст.290 УК РФ.
Как установлено судом и следствием,  14 октября 2016 года на участке подъездного железнодорожного пути необщего пользования станции Киренга пгт. Магистральный Казачинско-Ленского района Иркутской области, реконструкцию которого осуществляла одна из коммерческих организаций, произошел сход 5 грузовых вагонов.
В тот же день, административный директор коммерческой организации, с целью избежания негативных последствий и существенных материальных затрат для представляемого им предприятия, связанных с дальнейшим ремонтом поврежденных вагонов, обратился к начальнику вагонного депо Северобайкальск с просьбой решить вопрос о незаконном ремонте поврежденных вагонов и их колесных пар за денежное вознаграждение без составления документов учета события схода и ремонта.
Начальник депо согласился ему помочь, при этом к решению данного вопроса он привлек двух подчиненных ему сотрудников депо.
После проведенного ремонта, осуществленного с нарушениями нормативных документов, а также без производства обязательной дефектоскопии литых деталей тележек с применением методов неразрушающего контроля,  начальник депо получил взятку в размере 250 тыс. рублей, которые распределил между участниками преступной группы.
Преступная деятельность осужденных была пресечена сотрудниками Братского линейного отдела Восточно-Сибирского линейного управления на транспорте МВД России на транспорте.
Приговором Северобайкальского городского суда с учетом позиции государственного обвинителя Осетровской транспортной прокуратуры начальнику депо назначено наказание в виде 7 лет 6 месяцев лишения свободы условно с испытательным сроком 5 лет со штрафом в размере 500 тыс. рублей, второму фигуранту дела - 7 лет лишения свободы условно с испытательным сроком 5 лет со штрафом 140 тыс. рублей. Приговор в законную силу не вступил.
Уголовное дело в отношении третьего участника преступной группы – заместителя начальника депо было рассмотрено ранее судом в отдельном производстве, ввиду заключения досудебного соглашения о сотрудничестве. Приговором Северобайкальского городского суда ему назначено наказание в виде 5 лет 6 месяцев лишения свободы условно со штрафом 500 тыс. рублей."
/news/item/1170205/,zapsib-sut,Бывший заместитель начальника Управления на транспорте МВД России по Сибирскому федеральному округу и директор строительной организации признаны судом виновными в совершении коррупционных преступлений,[],24 Июня 2022,"Собранные Западно-Сибирским следственным управлением на транспорте СК России доказательства судом признаны достаточными для вынесения обвинительного приговора в отношении заместителя начальника Управления на транспорте МВД России по Сибирскому федеральному округу. Он признан виновным в получении взятки и мошенничестве в особо крупном размере (ч. 3 ст. 290 УК РФ, ч. 4 ст. 159 УК РФ). А также в отношении директора ООО «СМУ-21», который признан виновным в мошенничестве в особо крупном размере и даче взятки (ч. 4 ст. 159,   ч. 3 ст. 291 УК РФ).
Как установлено судом и следствием, в 2011 году между Управлением на транспорте МВД России по Сибирскому федеральному округу и ООО «СМУ-21» заключено три государственных контракта на выполнение ремонтно-строительных работ в помещениях кинологического отделения на общую сумму около 6,5 млн рублей. При этом необходимость производства ряда ремонтно-строительных работ, предусмотренных контрактами, отсутствовала, поскольку они были выполнены ранее.
Несмотря на это, заместитель начальника УТ МВД России по СФО принял работы, выполненные ООО «СМУ-21» на территории и в помещениях кинологического отделения как произведенные в полном объеме. После принятия вышеуказанных работ из средств федерального бюджета на счет ООО «СМУ-21» перечислены денежные средства в полном объеме, из которых 1,5 млн рублей осужденные обратили в свою пользу.
Также в 2011 году между Управлением на транспорте МВД России по Сибирскому федеральному округу и ООО «СМУ-21» заключены государственные контракты на выполнение работ по капитальному ремонту подпорной стенки, расположенной на территории базы флота, и выполнение работ по содержанию, ремонту и поддержанию эксплуатационных показателей территории базы флота, на общую сумму около 5,2 млн рублей. Несмотря на то, что песок ООО «СМУ-21» для строительных работ не закупался, а строительные работы по уплотнению грунта не проводились, заместитель начальника УТ МВД России по СФО также принял работы, как произведенные в полном объеме. В связи с чем ООО «СМУ-21» перечислены денежные средства в полном объеме, из которых 2 млн рублей осужденные присвоили.
Кроме того, за создание условий,  способствовавших безусловной победе ООО «СМУ-21» в аукционах, проводимых Управлением на транспорте МВД России по Сибирскому федеральному округу, заместитель начальника УТ МВД России по СФО получил от директора ООО «СМУ-21» взятку в виде незаконного оказания ему услуг имущественного характера путем проведения ремонтных работ в домовладении, в котором он проживал, на сумму не менее 60 тыс. рублей.
Причастность осужденных к хищению денежных средств выявлена в результате совместных мероприятий, проведенных сотрудниками УФСБ России по Новосибирской области и отдела собственной безопасности «Сибирь» РУСБ ГУСБ МВД России.
Приговором Октябрьского районного суда бывшему заместителю начальника Управления на транспорте МВД России по Сибирскому федеральному округу назначено наказание в виде 5 лет лишения свободы с отбыванием наказания в колонии общего режима, а также лишения специального звания полковника внутренней службы.
Директор ООО «СМУ-21» судом приговорен к 4 годам лишения свободы с отбыванием наказания в колонии общего режима.
Приговор в законную силу не вступил."
/news/item/1596862/,zapsib-sut,В Новосибирске возбуждено уголовное дело в отношении уроженца Республики Киргизия по факту дачи взятки сотруднику таможни,"['взятка', 'коррупция']",20 Июня 2022,"Новосибирским следственным отделом на транспорте Восточного межрегионального следственного управления на транспорте СК России возбуждено уголовное дело в отношении уроженца Республики Киргизия по факту дачи взятки сотруднику таможни (ч. 3 ст. 291 УК РФ).
Предварительно установлено, что 20 июля 2021 года в дневное время уроженец Республики Киргизия в автомобиле, припаркованном у торгового центра «Континент» г. Новосибирска, передал начальнику Новосибирского западного таможенного поста Новосибирской таможни взятку в размере 20 тыс. рублей за совершение им незаконных действий – неприменение форм фактического таможенного контроля в отношении ввозимых на территорию России продуктов питания.
После передачи взятки обвиняемый был задержан сотрудниками службы по противодействию коррупции Сибирского таможенного управления, так как сотрудник таможенного управления заранее сообщил в правоохранительные органы о поступившем ему  незаконном предложении.
Ленинским районным судом г. Новосибирска по ходатайству следователя обвиняемому избрана мера пресечения в виде заключения под стражу.
В настоящее время проводятся следственные действия, направленные на установление всех обстоятельств совершенного преступления. Расследование уголовного дела продолжается."
/news/item/1747117/,zapsib-sut,В Приморском крае за дачу взятки в крупном размере перед судом предстанет работник эксплуатационного локомотивного депо Смоляниново,"['взятка', 'коррупция']",16 Июня 2022,"Третьим отделом по расследованию особо важных дел Восточного межрегионального СУТ СК России завершено расследование уголовного дела по обвинению машиниста электровоза 11 разряда эксплуатационного локомотивного депо Смоляниново в совершении преступления, предусмотренного п. «б» ч. 4 ст. 291 УК РФ (дача взяткиза совершение заведомо незаконных действий, совершенная в крупном размере).
По версии следствия, в сентябре - октябре 2021 года обвиняемый передал начальнику эксплуатационного локомотивного депо Смоляниново Дальневосточной дирекции тяги взятку в размере 155 тысяч рублей за совершение действий в его пользу – сокрытие прогулов, предоставление льгот и преимуществ по службе.
Следствием собрана достаточная доказательственная база, уголовное дело с утвержденным прокурором обвинительным заключением направлено в Шкотовский районный суд Приморского края для рассмотрения по существу.
Расследование уголовного дела в отношении бывшего начальника эксплуатационного локомотивного депо за получение взятки в крупном размере продолжается."
/news/item/1355498/,zapsib-sut,В Красноярске осужден бывший генеральный директор Государственного предприятия Красноярского края «КрасАвиа» за получение взяток в особо крупном размере,"['взятка', 'деньги', 'коррупция']",08 Июня 2022,"Собранные следственными органами Западно-Сибирского следственного управления на транспорте СК России доказательства судом признаны достаточными для вынесения обвинительного приговора в отношении бывшего генерального директора Государственного предприятия Красноярского края «КрасАвиа». Он признан виновным в получении взяток в значительном, крупном и особо крупном размерах (ч. 2 ст. 290, п. «в» ч. 5 ст. 290, ч. 6 ст. 290 УК РФ).
Как установлено судом и следствием, осужденный, на протяжении 2016-2017 годов, являясь руководителем ГП КК «КрасАвиа», уполномоченным определять требования к участникам закупок, получал взятки от руководителей различных юридических лиц за обеспечение заключения именно с ними договоров поставок товарно-материальных ценностей («откаты»). В указанный период обвиняемый получил взятки в виде денег на общую сумму, превышающую 4 миллиона рублей, которыми распорядился по своему усмотрению.
Приговором суда осужденному назначено наказание в виде лишения свободы на срок 4 года со штрафом в размере 8 миллионов рублей в доход государства, с лишением права занимать должности на государственной службе  и в органах местного самоуправления, связанные с организационно-распорядительными и административно-хозяйственными полномочиями сроком на 3 года. Наказание в виде лишения свободы постановлено отбывать в исправительной колонии строго режима."
/news/item/1302680/,zapsib-sut,"В Алтайском крае судом признан виновным начальник Барнаульской механизированной дистанции погрузочно-разгрузочных работ и коммерческих операций - структурного подразделения Западно-Сибирской дирекции ОАО «РЖД» по 5 эпизодам получения взяток, совершенных с вымогательством взятки","['взятка', 'вымогательство', 'деньги', 'коррупция']",02 Июня 2022,"Собранные Барнаульским следственным отделом на транспорте Западно-Сибирского следственного управления на транспорте СК России доказательства судом признаны достаточными для вынесения обвинительного приговора в отношении начальника Барнаульской механизированной дистанции погрузочно-разгрузочных работ и коммерческих операций - структурного подразделения Западно-Сибирской дирекции ОАО «РЖД». Он признан виновным по 5 эпизодам получения взяток через посредника, совершенных с вымогательством взятки (4 эпизода по п. «б» ч. 5 ст. 290, 1 эпизод по  п.п. «б, в» ч. 5 ст. 290 УК РФ).
Как установлено судом и следствием, в течение 2017-2018 г.г. начальник Барнаульской механизированной дистанции погрузочно-разгрузочных работ и коммерческих операций - структурного подразделения Западно-Сибирской дирекции ОАО «РЖД» вымогал у подчиненных ему работников взятки в виде денег под предлогом привлечения их к дисциплинарной ответственности и увольнения, а также совершение других препятствий по службе. В указанный период времени обвиняемый получил от подчиненных взятки на общую сумму 370 тысяч рублей.
Приговором суда осужденному назначено наказание в виде штрафа в размере 3 млн. 300 тыс. рублей с лишением права занимать должность категории «руководители» в государственных органах и органах местного самоуправления, государственных и муниципальных учреждениях, государственных корпорациях, государственных компаниях, государственных им муниципальных унитарных предприятиях, акционерных обществах, контрольный пакет акций которых принадлежит Российской Федерации, субъектам Российской Федерации или муниципальным образованиям сроком на 5 лет."
/news/item/1186664/,zapsib-sut,В Республике Горный Алтай сотрудник таможни обвиняется в получении взяток,[],27 Мая 2022,"Барнаульским следственным отделом на транспорте Западно-Сибирского следственного управления на транспорте СК России возбуждены два уголовных дела  в отношении главного государственного таможенного инспектора отдела таможенного оформления и таможенного контроля Ташантинского таможенного поста Алтайской таможни, обвиняемого в получении взяток за незаконные действия (ч. 3 ст. 290 УК РФ).
По предварительным данным,  в апреле 2016 года обвиняемый дважды получил взятки в виде денежных средств общей суммой более 70 тысяч рублей за таможенное оформление и выпуск на территорию Российской Федерации с территории Республики Монголия автомобилей по заведомо подложным документам.
Преступная деятельность выявлена отделом по противодействию коррупции Алтайской таможни.
В настоящее время в рамках возбужденных уголовных дел проводится  комплекс следственных действий и оперативно-розыскных мероприятий, направленных на сбор и закрепление доказательственной базы. В отношении обвиняемого по ходатайству следствия судом избрана мера пресечения в виде заключения под стражу. Расследование продолжается."
/news/item/1483234/,zapsib-sut,В Алтайском крае за совершение ряда преступлений коррупционной направленности осуждена бывшая заведующая терапевтическим отделением НУЗ «Узловая поликлиника на станции Рубцовск»,"['взятка', 'коррупция', 'служебный подлог']",26 Мая 2022,"Собранные Барнаульским следственным отделом на транспорте Западно-Сибирского СУТ СК России доказательства судом признаны достаточными для признания виновной бывшей заведующей терапевтическим отделением НУЗ «Узловая поликлиника на станции Рубцовск» в совершении преступлений, предусмотренных ч. 1 ст. 291.2 УК РФ (13 эпизодов) и ч. 1 ст. 292 УК РФ (16 эпизодов).
Как установлено следствием и судом, в период с 2017 по 2018 года заведующая терапевтическим отделением НУЗ «Узловая поликлиника на станции Рубцовск», которая была назначена председателем врачебно-экспертной комиссии, неоднократно вносила заведомо ложные сведения в листки нетрудоспособности, медицинские книжки и медицинские заключения об отсутствии противопоказаний к управлению транспортными средствами за денежное вознаграждение в виде взяток от пациентов без их фактического осмотра. Общая сумма взяток составила 19 500 рублей.
На первоначальном этапе предварительного следствия она свою вину отрицала. Однако, под грузом собранных следствием доказательств, после предъявления ей обвинения, она в полном объеме признала свою вину.
Преступные действия обвиняемой были пресечены сотрудниками отдела экономической безопасности и противодействия коррупции Алтайского линейного управления МВД России.
Приговором Рубцовского городского суда Алтайского края заведующая терапевтическим отделением НУЗ «Узловая поликлиника на станции Рубцовск» признана виновной в инкриминируемых преступлениях, и ей назначено наказание в виде штрафа в размере 80 000 рублей."
/news/item/1509057/,zapsib-sut,В Томской области за получение взяток в крупном размере осужден бывший начальник и его заместитель железнодорожного вокзала станции Томск-1,"['взятка', 'деньги', 'коррупция']",25 Мая 2022,"Собранные Новосибирским следственным отделом на транспорте Западно-Сибирского следственного управления на транспорте СК России доказательства судом признаны достаточными для вынесения обвинительного приговора в отношении бывшего начальника железнодорожного вокзала станции Томск-1 и его заместителя.
Они обвиняются в получении взяток в крупном размере группой лиц по предварительному сговору, то есть в совершении преступлений, предусмотренных п.п. «а», «в» ч. 5  ст. 290 УК РФ (2 эпизода).
Следствием и судом установлено, что в период с 28 июля 2017 года по 4 июня 2019 года указанные лица получили от представителя коммерческой организации взятки за незаконное подключение к электросетям здания железнодорожного вокзала торгового павильона, находящегося на привокзальной площади.   
Кроме того, 9 апреля 2019 года осужденные получили взятку от гражданина за заключение договора подряда на выполнение ремонтных работ санитарных помещений вокзала.
Общая сумма взяток составила более пятисот тысяч рублей.
 В рамках оперативно-разыскных мероприятий, проводимых  сотрудниками УФСБ России по Томской области во взаимодействии с сотрудниками экономической безопасности и противодействия коррупции Томского линейного отдела МВД России, преступная деятельность осужденных была пресечена.
Приговором Кировского районного суда города Томска они признаны виновными в совершении данных преступлений и им назначено наказание в виде 7 лет 6 месяцев лишения свободы условно, с испытательным сроком 4 года каждому."
/news/item/1690210/,zapsib-sut,В Красноярском крае за совершение коррупционных преступлений перед судом предстанет бывший начальник эксплуатационного локомотивного депо,"['взятка', 'суд']",24 Мая 2022,"Красноярским следственным отделом на транспорте Восточного МСУТ СК России завершено расследование уголовного дела по обвинению бывшего начальника эксплуатационного локомотивного депо Боготол – структурного подразделения Красноярской дирекции тяги в совершении 10 эпизодов преступлений, предусмотренных ч. 2 ст. 290 УК РФ (получение должностным лицом через посредника взятки в виде денег в значительном размере за совершение действий в пользу взяткодателя, если указанные действия входят в служебные полномочия должностного лица, если оно в силу должностного положения может способствовать указанным действиям),ч. 1 ст. 30 ч. 2 ст. 290 УК РФ (приготовление к получению должностным лицом через посредника взятки, если при этом преступление не было доведено до конца по не зависящим от этого лица обстоятельствам).
В ходе предварительного следствия установлено, что на протяжении 2021 года фигурант, действуя из корыстных побуждений, через посредника получал взятки за совершение действий, которые входят в его служебные полномочия, а также за способствование в силу своего должностного положения (прием на работу) граждан в эксплуатационное локомотивное депо Боготол.
Общая сумма денежных средств, полученных в качестве взяток, составила 285 тысяч рублей.
Преступная деятельность фигуранта была пресечена сотрудниками УФСБ России по Красноярскому краю.
Вину в совершении инкриминируемых преступных действий фигурант признал в полном объеме.
В настоящее время расследование уголовного дела завершено. Совокупность доказательств, собранных в ходе предварительного следствия, признана достаточной, в связи с чем, уголовное дело с утвержденным прокурором обвинительным заключением направлено в Боготольский районный суд Красноярского края для рассмотрения по существу."
/news/item/1334180/,zapsib-sut,В Барнауле возбуждено уголовное дело в отношении гражданина Республики Казахстан по факту покушения на дачу взятки должностному лицу таможенного органа,"['взятка', 'деньги', 'коррупция']",23 Мая 2022,"Барнаульским следственным отделом на транспорте Западно-Сибирского следственного управления на транспорте СК России по результатам оперативно-розыскной деятельности, проведенной сотрудниками службы по противодействию коррупции Сибирского таможенного управления и УФСБ России по Алтайскому краю, возбуждено уголовное дело в отношении гражданина Республики Казахстан по факту покушения на дачу взятки должностному лицу таможенного органа за совершение им заведомо незаконных действий в его пользу, то есть по признакам преступления, предусмотренного ч. 3 ст. 30, ч. 3 ст. 291 УК РФ.
Предварительно установлено, что 06.04.2019 около 03 часов 20 минут местного времени гражданин Республики Казахстан, находясь в автомобиле заместителя начальника отдела по контролю за ввозом и оборотом товаров Алтайской таможни, на территории АЗС «Озон», передал ему лично взятку в сумме 16 000 рублей за совершение в его пользу заведомо незаконных действий, а именно за дачу указаний подчиненным о беспрепятственном пропуске на территорию Российской Федерации четырех автомобилей, перевозящих товары народного потребления, которые он сопровождал, не имеющих разрешительных документов.
Свой преступный умысел гражданин Казахстана до конца не довел, так как сотрудник таможенного органа заранее сообщил в правоохранительные органы о поступившем ему незаконном предложении, подозреваемый был задержан сотрудниками УФСБ России по Алтайскому краю.
В настоящее время по ходатайству следователя Барнаульского следственного отдела на транспорте в отношении подозреваемого судом избрана мера пресечения в виде заключения под стражу.
В настоящее время проводятся следственные действия, направленные на установление всех обстоятельств совершенного преступления. Расследование уголовного дела продолжается."
