Link,Topic,Card Title,Tags,Date,Card Text
/news/item/1719478/,Брянская область,Гражданин иностранного государства предстанет перед судом за реализацию немаркированных табачных изделий в Брянской области и дачу взятки сотруднику полиции,"['взятка', 'сбыт товаров', 'товарный знак']",17 Марта 2023,"Следственными органами Следственного комитета Российской Федерации по Брянской области завершено расследование уголовного дела по факту совершения преступлений, предусмотренных ч. 3 ст. 291 УК РФ (дача взятки должностному лицу за совершение заведомо незаконных действий), а также п. «а» ч. 6 ст. 171.1 УК РФ (хранение, перевозка в целях сбыта немаркированных табачных изделий совершенные в крупном размере). В совершении указанных преступлений обвиняется 52-летний житель иностранного государства.
Предварительным следствием установлено, что в период времени с августа 2020 по июль 2022 года обвиняемый незаконно приобрел, хранил, перевозил, а также реализовывал в торговых точках г. Клинцы Брянской области немаркированные специальными (акцизными) марками Российской Федерации, табачные изделия в общем количестве более 4,8 тысяч пачек, на общую сумму более 144 тысяч рублей.
После выявления его противоправной деятельности в дневное время 08 июля 2022 года гражданин иностранного государства, находясь в салоне служебной автомашины органа полиции, расположенной вблизи городского пляжа в г. Клинцы Брянской области, передал начальнику отдела экономической безопасности и противодействия коррупции МО МВД России «Клинцовский» взятку в виде денег в размере 105 тысяч рублей за непривлечение его к уголовной ответственности по ст. 171.1 УК РФ и возвращение изъятой табачной продукции.
Начальник подразделения полиции при этом действовал в рамках проведения оперативно-розыскного мероприятия по документированию факта передачи ему взятки.
Преступления выявлены и пресечены сотрудниками УФСБ России по Брянской области и УМВД России в регионе.
Расследование уголовного дела завершено, а его материалы с обвинительным заключением направлены в суд для рассмотрения по существу."
/news/item/1477508/,Брянская область,"В Брянске следователями возбуждено уголовное дело в отношении должностных лиц государственного учреждения региона, подозреваемых во взяточничестве и посредничестве во взяточничестве","['взятка', 'посредничество']",14 Марта 2023,"Следственными органами Следственного комитета Российской Федерации по Брянской области возбуждено еще одно уголовное дело в отношении заместителя директора ГКУ «Управление капитального строительства Брянской области», подозреваемого в совершении преступления, предусмотренного п. «а» ч. 5 ст.290 УК РФ (получение должностным лицом взятки группой лиц по предварительному сговору), и заместителя начальника отдела учреждения, подозреваемого в совершении преступления, предусмотренного п. «б» ч. 3 ст.291.1 УК РФ (посредничество во взяточничестве, совершенное в крупном размере).
 
Напомним, что в отношении указанных должностных лиц следственными органами следственного управления СК России по Брянской области ранее было возбуждено и расследуется уголовное дело по признакам преступления, предусмотренного п. «а» ч. 5 ст. 290 УК РФ.
Следователями совместно с сотрудниками Управления экономической безопасности и противодействия коррупции МВД России по Брянской области выявлен еще один эпизод их преступной деятельности. 
Предварительно установлено, что в период времени с августа 2018 года по декабрь 2019 года, заместитель директора ГКУ «Управление капитального строительства Брянской области» при посредничестве своего подчиненного - заместителя начальника отдела учреждения получил от генерального директора коммерческой строительной организации взятку в общей сумме 195 000 рублей за общее покровительство деятельности коммерческого предприятия и не создание проблем при приемке выполненных работ по муниципальным контрактам.
Данные уголовные дела соединены в одно производство, расследование продолжается.
#СКРФ #СледственныйКомитет #СКР #СКРоссии #СКРоссии32 #Брянск #БрянскаяОбласть #Взятка #ДолжностноеЛицо #Коррупция"
/news/item/1869215/,Брянская область,Инженер муниципального учреждения города Брянска обвиняется в превышении своих должностных полномочий и получении взятки,"['взятка', 'превышение полномочий']",13 Марта 2023,"Следственными органами Следственного комитета Российской Федерации по Брянской области завершено расследование уголовного дела в отношении 45-летнего инженера по надзору за строительством муниципального учреждения города Брянска. Он обвиняется следователем в совершении преступлений, предусмотренных ч. 1 ст. 286 УК РФ (превышение должностных полномочий) и п. «в» ч. 5 ст. 290 УК РФ (получение должностным лицом взятки).
Расследованием установлено, что в период с мая по декабрь 2019 года инженер по надзору за строительством отдела технического надзора муниципального учреждения получил от представителя подрядной организации взятку в размере 160 тысяч рублей.
Незаконное денежное вознаграждение должностным лицом получено за беспрепятственную приемку выполненных работ по строительству детского сада на территории Советского района города Брянска, а также за общее покровительство при проведении работ на указанном объекте.
Кроме того, в 2020–2021 годах он же превысил свои должностные полномочия и подписал от имени учреждения, а также обеспечил подписание своим руководителем актов о приемке выполненных работ по строительству спортивно-оздоровительного комплекса на территории Бежицкого района города Брянска, в результате чего подрядчиком указанного строительного объекта похищено более 8,2 млн рублей.
Преступление выявлено и пресечено оперативными сотрудниками УФСБ России по Брянской области совместно с работниками прокуратуры Брянской области.
В настоящее время следователем собраны доказательства достаточные для утверждения прокурором обвинительного заключения и направления уголовного дела в суд для рассмотрения."
/news/item/1354129/,Брянская область,Следователи возбудили еще два уголовных дела по факту получения взятки сотрудником уголовно-исполнительной инспекции,[],11 Марта 2023,"Следственными органами Следственного комитета Российской Федерации по Брянской области возбуждено еще два   уголовных дела в отношении сотрудника уголовно-исполнительной инспекции в связи с подозрением в получении взяток за незаконные действия (ч.3 ст.290 УК РФ).
По версии следствия,  в период с февраля по март 2018 года представитель власти получил лично и через посредника 35 тыс. рублей от лица, осужденного к  исправительным работам. А в период с июля по сентябрь 2018 года он получил 20 тыс. рублей  от осужденного к обязательным работам. С помощью незаконного вознаграждения взяткодателям удалось избежать фактического отбытия наказания. Ранее  должностному лицу уже были предъявлены обвинения в совершении двух аналогичных преступлений, суммы взяток по которым составили 30 и 116 тыс. рублей. Преступления выявлены сотрудниками региональных управлений ФСБ и ФСИН.
Все уголовные дела соединены в одно производство,  обвиняемый содержится под стражей."
/news/item/1816908/,Брянская область,Завершено расследование уголовного дела о покушении на приобретение наркотических средств и дачу взятки сотруднику полиции,"['взятка', 'наркотики', 'покушение']",10 Марта 2023,"Следственными органами Следственного комитета Российской Федерации по Брянской области завершено расследование уголовного дела по обвинению 33-летнего жителя города Клинцы в покушении на приобретение и хранение наркотических средств, а также на дачу взятки сотруднику полиции за совершение им заведомо незаконного бездействия (ч. 3 ст. 30 – ч. 1 ст. 228, ч. 3 ст. 30 – ч. 3 ст. 291 УК РФ). 
Предварительным следствием установлено, что днем 24 марта 2023 года мужчина, находясь на улице Александрова в городе Клинцы Брянской области, посредством общения с неустановленным лицом в одном из мессенджеров договорился о приобретении путем закладки наркотического средства массой 0,798 грамма.
При попытке забрать наркотическое средство около одного из домов по улице Мичурина в городе Новозыбкове он задержан сотрудниками МО МВД России «Новозыбковский» и доставлен в указанный отдел полиции.
Вечером того же дня обвиняемый, находясь в одном из кабинетов отдела полиции, в целях непривлечения его к административной и уголовной ответственности по ч.1 ст.6.9 КоАП РФ и ст. 228 УК РФ  передал 20 000 рублей сотруднику полиции.
Полицейский от взятки отказался и сообщил о произошедшем в дежурную часть органа внутренних дел.
Расследование завершено, а материалы уголовного дела с утвержденным прокурором обвинительным заключением направлены в суд для рассмотрения по существу."
/news/item/1878463/,Брянская область,В Брянске несовершеннолетний местный житель обвиняется в хищении денежных средств у пожилого человека,"['мошенничество', 'несовершеннолетний']",02 Марта 2023,"Следственными органами Следственного комитета Российской Федерации по Брянской области завершено расследование уголовного дела по обвинению 17-летнего жителя Володарского района города Брянска, обвиняемого в совершении мошенничества группой лиц по предварительному сговору в крупном размере (ч. 3 ст. 159 УК РФ).
Расследованием установлено, что в декабре 2023 года молодой человек, находясь в Брянске, используя один из мессенджеров, вступил в сговор с неустановленным лицом, направленный на хищение чужого имущества.
По указанию неустановленного лица днем 15 декабря 2023 года он приехал в квартиру пожилой местной жительницы, проживающей в Бежицком районе города Брянска.
Потерпевшая, уже будучи обманутая по телефону неизвестными лицами в том, что ее дочь стала виновницей дорожно-транспортного происшествия и для возмещения вреда пострадавшим нужна крупная сумма денежных средств, передала фигуранту уголовного дела 300 000 рублей, часть из которых позже он потратил на такси.
По указанию неустановленного лица, полученному из мессенджера, молодой человек направился в один из торговых центров для приобретения телефона, установки на него платежного приложения и отправки похищенных денежных средств злоумышленнику, однако был задержан оперативно прибывшими за ним сотрудниками полиции.
Преступление выявлено и пресечено оперативными сотрудниками уголовного розыска УМВД России по городу Брянску.
Все похищенные денежные средства возвращены пожилой женщине.
Расследование завершено. Собранные следователем доказательства признаны прокурором достаточными для утверждения обвинительного заключения и направления уголовного дела в суд для рассмотрения по существу.
Следует отметить, что виновному лицу за совершение данного преступления может быть назначено наказание вплоть до лишения свободы на срок до шести лет."
/news/item/1878541/,Брянская область,Перед судом в Брасовском районе Брянской области предстанет директор коммерческой организации по обвинению в совершении коммерческого подкупа,['коммерческий подкуп'],01 Марта 2023,"Следственными органами Следственного комитета Российской Федерации по Брянской области завершено расследование уголовного дела по обвинению генерального директора общества с ограниченной ответственностью в незаконной передаче лицу, выполняющему управленческие функции в коммерческой организации, денег за совершение действий в интересах дающего в крупном размере (п. «в» ч. 3 ст. 204 УК РФ).
Предварительным следствием установлено, что с июня 2018 года по сентябрь 2023 года в поселке Локоть Брасовского района Брянской области генеральный директор коммерческой организации, занимающейся оптовой торговлей оборудованием, передал более 520 тысяч рублей в качестве подкупа заместителю главного инженера местного предприятия за организацию закупки и заключение контрактов без проведения торгов.
Преступление выявлено сотрудниками подразделения экономической безопасности и противодействия коррупции органа внутренних дел региона.
По инициативе следователя на имущество обвиняемого судом наложен арест.
В настоящее время расследование завершено, собранные следователями доказательства признаны прокурором достаточными для утверждения обвинительного заключения и направления уголовного дела в суд для рассмотрения по существу.
Уголовное дело по обвинению получателя коммерческого подкупа уже рассматривается судом."
/news/item/1555804/,Брянская область,В Брянской области завершено расследование уголовного дела по обвинению двух жителей региона в совершении мошенничества в сфере национальных проектов,['мошенничество'],10 Февраля 2023,"Следственными органами Следственного комитета Российской Федерации по Брянской области завершено расследование уголовного дела в отношении супругов, занимающихся предпринимательской деятельностью. Они обвиняются в совершении преступлений, предусмотренных ч. 3 и ч. 4 ст. 159 УК РФ (мошенничество в крупном и особо крупном размерах).
Предварительным следствием установлено, что в период 2017-2019 годов в целях получения субсидий в рамках реализации национального проекта «Малое и среднее предпринимательство» обвиняемые представили в администрацию города Сельцо Брянской области и ГКУ «Центр занятости населения города Сельцо» документы о трудоустройстве инвалидов, приобретении специального оборудования для них, а также о расходах на оказание им наставничества. При этом фактически инвалиды на предприятии не трудились, приобретенное оборудование не являлось специальным, а использовалось супругами в текущей хозяйственной деятельности.
На основании фиктивных документов обвиняемые получили из бюджета денежные средства на сумму более 1 млн. 900 тысяч рублей.
Преступление выявлено работниками прокуратуры Брянской области в рамках осуществления надзорной деятельности.
Собранные следователями доказательства признаны прокурором достаточными для утверждения обвинительного заключения и направления уголовного дела в суд.
 
#СКРФ #СледственныйКомитет #СКР #СКРоссии #СКРоссии32 #Брянск #БрянскаяОбласть #Мошенничество #НациональныеПроекты"
/news/item/1812605/,Брянская область,В Брянске завершено расследование уголовного дела о подкупе бывшего руководителя подразделения коммерческой организации,['коммерческий подкуп'],06 Февраля 2023,"Следственными органами Следственного комитета Российской Федерации по Брянской области завершено расследование уголовного дела по обвинению бывшего руководителя ветеринарного санитарного утилизационного завода общества с ограниченной ответственностью в совершении преступления, предусмотренного п. «г» ч. 7 ст. 204 УК РФ (коммерческий подкуп, совершенный в крупном размере).
Предварительным следствием установлено, что в период с декабря 2017 года по апрель 2019 года руководитель ветеринарного санитарного утилизационного завода общества с ограниченной ответственностью, занимающегося смешанным сельским хозяйством в Брянской области, получил от представителя другой коммерческой организации более 167 тысяч рублей за способствование развитию договорных отношений между ними и беспрепятственное принятие работ по указанным договорам.
Преступление выявлено сотрудниками УЭБиПК УМВД России по Брянской области, совместно с сотрудниками собственной безопасности общества с ограниченной ответственностью.
В настоящее время расследование завершено, собранные следователями доказательства признаны прокурором достаточными для утверждения обвинительного заключения и направления уголовного дела в суд для рассмотрения по существу."
/news/item/1483783/,Брянская область,Следователями в Брянской области возбуждено уголовное дело по факту дачи взятки,['взятка'],01 Февраля 2023,"Следственными органами Следственного комитета Российской Федерации по Брянской области возбуждено уголовное дело в отношении жителя Дятьковского района Брянской области по факту совершения преступления, предусмотренного ч. 3 ст. 291 УК РФ (дача взятки должностному лицу за совершение заведомо незаконных действий).
По версии следствия, в дневное время 13 июля 2020 года подозреваемый, находясь в помещении служебного кабинета МО МВД России «Дятьковский», передал в качестве взятки врио начальника отдела полиции денежные средства в сумме 50 000 рублей за освобождение его от предусмотренной законом ответственности за незаконное культивирование растений, содержащих наркотические средства.
Передача денежных средств проводилась в рамках оперативно-розыскных мероприятий.
В ходе допроса подозреваемый признался в совершении преступления, в отношении него избрана мера пресечения в виде подписки о невыезде и надлежащем поведении.
Расследование уголовного дела продолжается.
#СКРФ #СледственныйКомитет #СКР #СКРоссии #СКРоссии32 #Брянск #БрянскаяОбласть #Взятка"
/news/item/1185659/,Брянская область,Бывшие  сотрудники специализированного взвода ДПС ГИБДД предстанут перед судом по обвинению в совершении серии преступлений коррупционной направленности,[],25 Января 2023,"Следственными органами Следственного комитета Российской Федерации по Брянской области завершено расследование уголовного дела в отношении четырех сотрудников специализированного взвода ДПС ГИБДД оперативного реагирования регионального управления МВД. В зависимости от роли каждого они обвиняются в получении взяток, в том числе в значительном размере, совершенном группой лиц по предварительному сговору (п. «а» ч.5 ст.290 УК РФ – 22 эпизода) и мелком взяточничестве (ч.1 ст.291.2 УК РФ – 10 эпизодов).
По версии следствия, в период с 25 декабря 2016 года по 23 января 2017 года должностные лица неоднократно лично или через посредников получали взятки от водителей, которые таким образом пытались избежать административной ответственности за нарушения правил дорожного движения, в том числе за управление автомобилем в состоянии опьянения.
Общая сумма незаконного дохода инспекторов ДПС за шесть рабочих смен превысила 800 тыс. рублей.  Максимальная сумма взятки составляла 150 тыс. рублей, минимальная – 500 рублей.
Преступления выявлены в ходе оперативно-розыскных мероприятий, проведенных сотрудниками региональных управлений МВД и ФСБ. Результатом планомерной работы следователей и оперативников стало также уголовное преследование за совершение преступлений коррупционной направленности непосредственного руководителя обвиняемых – командира специализированного взвода (уголовное дело находится на рассмотрении в суде)  и заместителя начальника регионального управления ГИБДД (уголовное дело находится в стадии расследования).
В числе 32  взяткодателей оказалисьзаместитель главы администрации Почепского района,  депутат Брасовского районного Совета народных депутатов, участковый уполномоченный полиции. Действиям лиц, которые с помощью взятки пытались избежать установленной законом ответственности, уже дана принципиальная уголовно-правовая оценка. Они сами стали фигурантами уголовных дел и теперь согласно состоявшимся приговорам суда должны выплатить штрафы, в разы превышающие сумму взятки.
Следствием собрана достаточная доказательственная база и в отношении бывших сотрудников ГИБДД, в ближайшее время уголовное дело с утвержденным прокурором обвинительным заключением будет направлено в суд для рассмотрения по существу. В целях обеспечения возможных штрафных санкций наложен арест на имущество обвиняемых, в том числе оформленное на третьих лиц. Приговора суда фигуранты уголовного дела будут ожидать, находясь под стражей."
/news/item/1791564/,Брянская область,Бывший главный врач Брянской городской больницы осужден по обвинению в получении взятки в особо крупном размере,"['взятка', 'приговор']",21 Января 2023,"Собранные следственными органами Следственного комитета Российской Федерации по Брянской области доказательства признаны судом достаточными для вынесения обвинительного приговора теперь уже бывшему главному врачу Брянской городской больницы №1.
Он обвинялся в получении взятки в виде денег в особо крупном размере (ч. 6 ст. 290 УК РФ).
Предварительным следствием и судом установлено, что главный врач городского лечебного учреждения на протяжении более трех лет с февраля 2018 года совместно с подчиненной ему заведующей аптекой больницы получил от предпринимателя взятку в виде денег в сумме более 2 млн 700 тысяч рублей.
Незаконное вознаграждение должностным лицам лечебного учреждения передавалось предпринимателем за продолжение договорных отношений по поставке медицинских товаров в больницу и своевременную оплату поставок.
Преступление выявлено оперативными сотрудниками УЭБиПК УМВД России по Брянской области совместно с сотрудниками регионального УФСБ России.
На основании собранных следователем доказательств суд приговорил виновного к наказанию в виде 5 лет лишения свободы с отбыванием наказания в исправительной колонии строго режима, со штрафом в сумме 5 млн 470 тысяч рублей.
Приговор не вступил в законную силу.
 
Напомним, что ранее бывшей заведующей аптекой городской больницы назначено наказание в виде 4 лет лишения свободы с отбыванием наказания в исправительной колонии общего режима со штрафом 6 млн рублей и запретом на 3 года занимать должности, связанные с осуществлением функций представителя власти либо выполнением организационно-распорядительных, административно-хозяйственных функций в учреждениях и организациях здравоохранения.
Предприниматель, передававший взятки, также ранее приговорен к наказанию в виде штрафа в размере 2 млн 450 тысяч рублей."
/news/item/1248262/,Брянская область,Бывшие студенты Брянского областного казачьего института технологий и управления стали фигурантами уголовных дел о взяточничестве,[],18 Января 2023,"Следственными органами Следственного комитета Российской Федерации по Брянской области возбуждены уголовные дела в отношении пяти бывших студентов Брянского областного казачьего института технологий и управления. Они подозреваются в совершении преступлений, предусмотренных ч.3 ст.291 УК РФ (дача взятки должностному лицу через посредника в значительном размере за совершение заведомо незаконных действий).
По версии следствия, студенты 5 курса заочной формы обучения по направлению «Товароведение» с помощью взяток решили вопросы успешной сдачи осенней сессии, прохождения преддипломной практики и получения диплома. Каждый пожертвовал 51 тыс. рублей, чтобы не проходить соответствующих испытаний. В отношении еще трех человек, обвиняемых в совершении аналогичных преступлений, предварительное следствие завершено. В их числе и староста группы, выступившая посредником в передаче взяток. Преступления выявлены сотрудниками полиции.
В настоящее время в стадии расследования также находится уголовное дело по обвинению в совершении преступлений коррупционной направленности директора института, ее заместителя, специалиста по учебно-методической работе и секретаря."
/news/item/1831164/,Брянская область,Завершено расследование уголовного дела о получении взяток бывшим должностным лицом органа исполнительной власти в Брянской области,['взятка'],16 Января 2023,"Следственными органами Следственного комитета Российской Федерации по Брянской области завершено расследование уголовного дела по обвинению бывшего ведущего консультанта группы лицензирования медицинской и фармацевтической деятельности Департамента здравоохранения Брянской области. Женщина обвиняется в совершении преступления, предусмотренного п. «в» ч. 5 ст. 290 УК РФ (получение должностным лицом через посредника взятки в виде денег в крупном размере).
Предварительным следствием установлено, что в период времени с сентября 2017 года по март 2023 года ведущий консультант Департамента здравоохранения Брянской области, находясь на рабочем месте, получила взятку в сумме 477 000 рублей от представителя коммерческих организаций за ускоренное переоформление лицензий на осуществление ими фармацевтической деятельности на территории Брянской области, а также за попустительство по службе при приеме документов для переоформления лицензий.
Преступление выявлено оперативными сотрудниками УЭБиПК УМВД России по Брянской области.
Расследование завершено, а материалы уголовного дела с утвержденным прокурором обвинительным заключением направлены в суд для рассмотрения."
/news/item/1157455/,Брянская область,"Завершено расследование уголовного дела в отношении членов комиссии медико-социальной экспертизы, обвиняемых во взяточничестве",[],14 Января 2023,"Следственными органами Следственного комитета Российской Федерации по Брянской области завершено расследование уголовного дела в отношении в отношении членов комиссии медико-социальной экспертизы по признакам преступлений, предусмотренных п.«а» ч.5 ст.290 УК РФ (получение взятки, совершенное группой лиц по предварительному сговору).
По версии следствия, в период  с 12 октября 2016 по 02 февраля 2017 года обвиняемые, являясь врачами медико-социальной экспертизы филиала ФКУ «Главное бюро медико-социальной экспертизы по Брянской области», систематически получали незаконные вознаграждения за принятия решение об установлении группы инвалидности. Преступление совершено ими в составе группы лиц по предварительному сговору. Общая сумма взяток составила 215 тысяч рублей. Преступления выявлены в ходе оперативно-розыскных мероприятий, проведенных сотрудниками полиции.
Следствием собрана достаточная доказательственная база, в связи с чем прокурором утверждено обвинительное заключение и уголовное дело направлено в суд для рассмотрения по существу."
